date,state,current,target
2017-02-10 10:37:22.939803,no job,33.4,71
2017-02-10 10:37:28.739206,no job,33.4,71
2017-02-10 10:37:34.326564,no job,33.4,71
2017-02-10 10:37:39.940752,no job,33.4,71
2017-02-10 10:37:45.630042,no job,33.3,71
2017-02-10 10:37:52.072078,no job,33.3,71
2017-02-10 10:37:57.628949,no job,33.3,71
2017-02-10 10:38:03.346536,no job,33.3,71
2017-02-10 10:38:08.981545,no job,33.3,71
2017-02-10 10:38:14.581420,no job,33.3,71
2017-02-10 10:38:20.153156,no job,33.3,71
2017-02-10 10:38:25.732165,no job,33.3,71
2017-02-10 10:38:31.488845,no job,33.2,71
2017-02-10 10:38:37.108620,no job,33.2,71
2017-02-10 10:38:42.761371,no job,33.2,71
2017-02-10 10:38:48.419820,no job,33.2,71
2017-02-10 10:38:53.997844,no job,33.2,71
2017-02-10 10:38:59.625362,no job,33.2,71
2017-02-10 10:39:05.211349,no job,33.2,71
2017-02-10 10:39:10.926297,no job,33.2,71
2017-02-10 10:39:16.514634,no job,33.2,71
2017-02-10 10:39:22.120814,no job,33.1,71
2017-02-10 10:39:27.715794,no job,33.1,71
2017-02-10 10:39:33.404160,no job,33.1,71
2017-02-10 10:39:38.999279,no job,33.1,71
2017-02-10 10:39:44.598901,no job,33.1,71
2017-02-10 10:39:50.267463,no job,33.1,71
2017-02-10 10:39:55.897654,no job,33.1,71
2017-02-10 10:40:01.530068,no job,33.1,71
2017-02-10 10:40:07.099886,no job,33.1,71
2017-02-10 10:40:12.759810,no job,33,71
2017-02-10 10:40:18.333756,no job,33,71
2017-02-10 10:40:23.914916,no job,33,71
2017-02-10 10:40:29.559908,no job,33,71
2017-02-10 10:40:35.306109,no job,33,71
2017-02-10 10:40:40.899424,no job,33,71
2017-02-10 10:40:46.496175,no job,33,71
2017-02-10 10:40:52.091653,no job,32.9,71
2017-02-10 10:40:57.664395,no job,32.9,71
2017-02-10 10:41:03.251346,no job,32.9,71
2017-02-10 10:41:08.829739,no job,32.9,71
2017-02-10 10:41:14.453965,no job,32.9,71
2017-02-10 10:41:20.088240,no job,32.9,71
2017-02-10 10:41:25.698723,no job,32.9,71
2017-02-10 10:41:31.279958,no job,32.9,71
2017-02-10 10:41:37.049281,no job,32.9,71
2017-02-10 10:41:42.641447,no job,32.8,71
2017-02-10 10:41:48.255415,no job,32.8,71
2017-02-10 10:41:53.837666,no job,32.8,71
2017-02-10 10:41:59.483188,no job,32.8,71
2017-02-10 10:42:05.044445,no job,32.8,71
2017-02-10 10:42:11.293479,no job,32.8,71
2017-02-10 10:42:16.864751,no job,32.8,71
2017-02-10 10:42:22.439793,no job,32.8,71
2017-02-10 10:42:27.980001,no job,32.7,71
2017-02-10 10:42:33.568789,no job,32.7,71
2017-02-10 10:42:39.203513,no job,32.7,71
2017-02-10 10:42:45.046191,no job,32.7,71
2017-02-10 10:42:50.718511,no job,32.7,71
2017-02-10 10:42:56.371340,no job,32.7,71
2017-02-10 10:43:02.039467,no job,32.7,71
2017-02-10 10:43:07.689260,no job,32.7,71
2017-02-10 10:43:13.272114,no job,32.7,71
2017-02-10 10:43:18.948724,no job,32.6,71
2017-02-10 10:43:24.513130,no job,32.6,71
2017-02-10 10:43:30.108301,no job,32.6,71
2017-02-10 10:43:35.969946,no job,32.6,71
2017-02-10 10:43:41.644268,no job,32.6,71
2017-02-10 10:43:47.237723,no job,32.6,71
2017-02-10 10:43:52.810863,no job,32.6,71
2017-02-10 10:43:58.421523,no job,32.6,71
2017-02-10 10:44:03.982802,no job,32.5,71
2017-02-10 10:44:09.702415,no job,32.5,71
2017-02-10 10:44:15.308658,no job,32.5,71
2017-02-10 10:44:21.091101,no job,32.5,71
2017-02-10 10:44:26.686267,no job,32.5,71
2017-02-10 10:44:32.244389,no job,32.5,71
2017-02-10 10:44:38.014047,no job,32.5,71
2017-02-10 10:44:43.659293,no job,32.5,71
2017-02-10 10:44:49.226343,no job,32.4,71
2017-02-10 10:44:54.804771,no job,32.4,71
2017-02-10 10:45:00.618372,no job,32.4,71
2017-02-10 10:45:06.190621,no job,32.4,71
2017-02-10 10:45:11.771499,no job,32.4,71
2017-02-10 10:45:17.355161,no job,32.4,71
2017-02-10 10:45:23.287010,no job,32.4,71
2017-02-10 10:45:28.940409,no job,32.4,71
2017-02-10 10:45:34.604027,no job,32.4,71
2017-02-10 10:45:40.163776,no job,32.4,71
2017-02-10 10:45:45.831374,no job,32.3,71
2017-02-10 10:45:51.397294,no job,32.3,71
2017-02-10 10:45:56.970310,no job,32.3,71
2017-02-10 10:46:02.584181,no job,32.3,71
2017-02-10 10:46:08.177914,no job,32.3,71
2017-02-10 10:46:13.765682,no job,32.3,71
2017-02-10 10:46:19.399887,no job,32.3,71
2017-02-10 10:46:25.042651,no job,32.3,71
2017-02-10 10:46:30.641235,no job,32.3,71
2017-02-10 10:46:36.312644,no job,32.2,71
2017-02-10 10:46:41.907584,no job,32.2,71
2017-02-10 10:46:47.637904,no job,32.2,71
2017-02-10 10:46:53.252557,no job,32.2,71
2017-02-10 10:46:58.926561,no job,32.2,71
